data,fechamento_ibov,fechamento_dolar
2015-07-16,52902.0,3.1587
2015-07-17,53070.0,3.1881
2015-07-20,52341.0,3.1981
2015-07-21,51603.0,3.1717
2015-07-22,51474.0,3.2239
2015-07-23,50916.0,3.286
2015-07-24,49804.0,3.3556
2015-07-27,49246.0,3.364
2015-07-28,48740.0,3.3577
2015-07-29,49602.0,3.3308
2015-07-30,50245.0,3.3715
2015-07-31,49897.0,3.4212
2015-08-03,50867.0,3.4514
2015-08-04,50138.0,3.4712
2015-08-05,50067.0,3.4867
2015-08-06,50280.0,3.5361
2015-08-07,50013.0,3.5071
2015-08-10,48578.0,3.4345
2015-08-11,49340.0,3.475
2015-08-12,49064.0,3.481
2015-08-13,48390.0,3.5194
2015-08-14,48010.0,3.4845
2015-08-17,47509.0,3.4812
2015-08-18,47220.0,3.4681
2015-08-19,47451.0,3.4932
2015-08-20,46588.0,3.457
2015-08-21,46649.0,3.5007
2015-08-24,45715.0,3.5534
2015-08-25,44338.0,3.6175
2015-08-26,44546.0,3.5963
2015-08-27,46038.0,3.551
2015-08-28,47697.0,3.5823
2015-08-31,47151.0,3.6193
2015-09-01,46625.0,3.702
2015-09-02,45484.0,3.7591
2015-09-03,46468.0,3.738
2015-09-04,47366.0,3.8442
2015-09-08,46501.0,3.82
2015-09-09,46762.0,3.7783
2015-09-10,46656.0,3.8498
2015-09-11,46509.0,3.8705
2015-09-14,46400.0,3.815
2015-09-15,47281.0,3.8634
2015-09-16,47364.0,3.8289
2015-09-17,48553.0,3.899
2015-09-18,48550.0,3.9459
2015-09-21,47263.0,3.9857
2015-09-22,46585.0,4.0497
2015-09-23,46263.0,4.178
2015-09-24,45340.0,3.9368
2015-09-25,45300.0,3.9777
2015-09-28,44832.0,4.1083
2015-09-29,43956.0,4.0634
2015-09-30,44132.0,3.9491
2015-10-01,45064.0,4.01
2015-10-02,45313.0,3.9331
2015-10-05,47033.0,3.912
2015-10-06,47598.0,3.8539
2015-10-07,47735.0,3.8838
2015-10-08,48915.0,3.7839
2015-10-09,49105.0,3.766
2015-10-13,49339.0,3.8937
2015-10-14,47349.0,3.8119
2015-10-15,46730.0,3.8032
2015-10-16,47161.0,3.9245
2015-10-19,47242.0,3.8857
2015-10-20,47447.0,3.9073
2015-10-21,47077.0,3.9414
2015-10-22,47027.0,3.9088
2015-10-23,47774.0,3.8807
2015-10-26,47607.0,3.906
2015-10-27,47205.0,3.8883
2015-10-28,47038.0,3.9094
2015-10-29,46740.0,3.8509
2015-10-30,45628.0,3.8564
2015-11-03,45869.0,3.7712
2015-11-04,48059.0,3.8003
2015-11-05,47712.0,3.7813
2015-11-06,48046.0,3.7713
2015-11-09,46915.0,3.799
2015-11-10,46195.0,3.751
2015-11-11,46207.0,3.7639
2015-11-12,47065.0,3.771
2015-11-13,46884.0,3.8456
2015-11-16,46519.0,3.8194
2015-11-17,46848.0,3.8105
2015-11-18,47241.0,3.7668
2015-11-19,47437.0,3.7181
2015-11-23,48138.0,3.733
2015-11-24,48143.0,3.7
2015-11-25,48270.0,3.7425
2015-11-26,46867.0,3.7431
2015-11-27,47144.0,3.8464
2015-11-30,45871.0,3.869
2015-12-01,45121.0,3.8575
2015-12-02,45046.0,3.8352
2015-12-03,44923.0,3.7596
2015-12-04,46385.0,3.7521
2015-12-07,45361.0,3.7681
2015-12-08,45223.0,3.7962
2015-12-09,44444.0,3.7502
2015-12-10,46084.0,3.8126
2015-12-11,45630.0,3.873
2015-12-14,45258.0,3.8779
2015-12-15,44748.0,3.873
2015-12-16,44868.0,3.8848
2015-12-17,45016.0,3.8796
2015-12-18,45249.0,3.9824
2015-12-21,43912.0,4.0134
2015-12-22,43208.0,3.9899
2015-12-23,43479.0,3.9419
2015-12-28,44016.0,3.8586
2015-12-29,43781.0,3.8655
2015-12-30,43653.0,3.9608
2016-01-04,43349.0,4.0402
2016-01-05,42139.0,4.0077
2016-01-06,42410.0,4.0244
2016-01-07,41772.0,4.0448
2016-01-08,40695.0,4.0245
2016-01-11,40612.0,4.0537
2016-01-12,39955.0,4.029
2016-01-13,39518.0,4.0158
2016-01-14,38944.0,3.9996
2016-01-15,39494.0,4.0479
2016-01-18,38572.0,4.0557
2016-01-19,37941.0,4.0626
2016-01-20,38056.0,4.0971
2016-01-21,37647.0,4.1575
2016-01-22,37737.0,4.0945
2016-01-26,38031.0,4.0536
2016-01-27,37501.0,4.1077
2016-01-28,38376.0,4.0699
2016-01-29,38635.0,3.9988
2016-02-01,40397.0,3.9629
2016-02-02,40564.0,3.9895
2016-02-03,38597.0,3.8954
2016-02-04,39589.0,3.8897
2016-02-05,40812.0,3.9035
2016-02-10,40592.0,3.9285
2016-02-11,40370.0,3.9946
2016-02-12,39324.0,4.0027
2016-02-15,39808.0,4.006
2016-02-16,40093.0,4.0723
2016-02-17,40958.0,3.9851
2016-02-18,41624.0,4.0284
2016-02-19,41477.0,4.0214
2016-02-22,41544.0,3.9473
2016-02-23,43235.0,3.9569
2016-02-24,42521.0,3.9591
2016-02-25,42084.0,3.956
2016-02-26,41889.0,3.9933
2016-02-29,41599.0,4.0171
2016-03-01,42795.0,3.9275
2016-03-02,44122.0,3.8932
2016-03-03,44900.0,3.7991
2016-03-04,47194.0,3.7593
2016-03-07,49089.0,3.783
2016-03-08,49244.0,3.7556
2016-03-09,49102.0,3.6849
2016-03-10,48667.0,3.6215
2016-03-11,49574.0,3.582
2016-03-14,49639.0,3.6618
2016-03-15,48866.0,3.7656
2016-03-16,47130.0,3.7422
2016-03-17,47770.0,3.6267
2016-03-18,50915.0,3.624
2016-03-21,50816.0,3.6178
2016-03-22,51170.0,3.5812
2016-03-23,51005.0,3.6854
2016-03-24,49686.0,3.6771
2016-03-28,49687.0,3.6278
2016-03-29,50839.0,3.6386
2016-03-30,51155.0,3.6002
2016-03-31,51248.0,3.5935
2016-04-01,50054.0,3.5538
2016-04-04,50556.0,3.624
2016-04-05,48778.0,3.6805
2016-04-06,49054.0,3.6413
2016-04-07,48099.0,3.6905
2016-04-08,48517.0,3.5901
2016-04-11,50303.0,3.4924
2016-04-12,50166.0,3.4928
2016-04-13,52010.0,3.4983
2016-04-14,53150.0,3.4838
2016-04-15,52414.0,3.5332
2016-04-18,53229.0,3.6155
2016-04-19,52894.0,3.5341
2016-04-20,53711.0,3.5299
2016-04-22,53630.0,3.5646
2016-04-25,52911.0,3.5558
2016-04-26,51867.0,3.5297
2016-04-27,53094.0,3.5267
2016-04-28,54475.0,3.4878
2016-04-29,54317.0,3.4358
2016-05-02,53910.0,3.5011
2016-05-03,53557.0,3.5599
2016-05-04,52253.0,3.5473
2016-05-05,52569.0,3.5349
2016-05-06,51671.0,3.5023
2016-05-09,51717.0,3.5164
2016-05-10,50994.0,3.4758
2016-05-11,53072.0,3.4528
2016-05-12,52765.0,3.4855
2016-05-13,53236.0,3.534
2016-05-16,51803.0,3.5001
2016-05-17,51795.0,3.4888
2016-05-18,50836.0,3.5683
2016-05-19,50556.0,3.5644
2016-05-20,50133.0,3.5202
2016-05-23,49709.0,3.5728
2016-05-24,49330.0,3.5713
2016-05-25,49347.0,3.5836
2016-05-27,49481.0,3.6116
2016-05-30,49051.0,3.5713
2016-05-31,48963.0,3.6111
2016-06-01,48468.0,3.6007
2016-06-02,49008.0,3.5926
2016-06-03,49888.0,3.524
2016-06-06,50627.0,3.4896
2016-06-07,50432.0,3.4421
2016-06-08,50490.0,3.363
2016-06-09,51633.0,3.401
2016-06-10,51117.0,3.4188
2016-06-13,49419.0,3.4827
2016-06-14,49662.0,3.4812
2016-06-15,48649.0,3.4741
2016-06-16,48901.0,3.4661
2016-06-17,49409.0,3.4163
2016-06-20,49539.0,3.3945
2016-06-21,50326.0,3.4158
2016-06-22,50835.0,3.377
2016-06-23,50161.0,3.339
2016-06-24,51561.0,3.3739
2016-06-27,50106.0,3.3926
2016-06-28,49252.0,3.3029
2016-06-29,50009.0,3.222
2016-06-30,51001.0,3.2134
2016-07-01,51540.0,3.2361
2016-07-04,52241.0,3.2695
2016-07-05,52565.0,3.3024
2016-07-06,51842.0,3.33
2016-07-07,51902.0,3.3678
2016-07-08,52020.0,3.3006
2016-07-11,53143.0,3.3094
2016-07-12,53961.0,3.296
2016-07-13,54256.0,3.2637
2016-07-14,54601.0,3.2511
2016-07-15,55482.0,3.282
2016-07-18,55573.0,3.2532
2016-07-19,56487.0,3.249
2016-07-20,56699.0,3.2591
2016-07-21,56578.0,3.2722
2016-07-22,56641.0,3.2565
2016-07-25,57006.0,3.286
2016-07-26,56876.0,3.2768
2016-07-27,56788.0,3.2637
2016-07-28,56853.0,3.2892
2016-07-29,56664.0,3.2486
2016-08-01,57309.0,3.2649
2016-08-02,56756.0,3.2571
2016-08-03,56157.0,3.2377
2016-08-04,57076.0,3.1937
2016-08-05,57609.0,3.166
2016-08-08,57655.0,3.1749
2016-08-09,57637.0,3.1456
2016-08-10,57690.0,3.1271
2016-08-11,56925.0,3.1449
2016-08-12,58300.0,3.1925
2016-08-15,58316.0,3.1862
2016-08-16,59144.0,3.2027
2016-08-17,58847.0,3.2036
2016-08-18,59324.0,3.2393
2016-08-19,59158.0,3.2038
2016-08-22,59080.0,3.2014
2016-08-23,57781.0,3.2337
2016-08-24,58019.0,3.2257
2016-08-25,57718.0,3.2367
2016-08-26,57725.0,3.2655
2016-08-29,57717.0,3.2298
2016-08-30,58610.0,3.2419
2016-08-31,58580.0,3.2272
2016-09-01,57901.0,3.2582
2016-09-02,58241.0,3.2568
2016-09-05,59616.0,3.2833
2016-09-06,59566.0,3.1952
2016-09-08,60129.0,3.2143
2016-09-09,60220.0,3.2735
2016-09-12,57998.0,3.2458
2016-09-13,58580.0,3.3138
2016-09-14,56812.0,3.3426
2016-09-15,57068.0,3.3024
2016-09-16,57909.0,3.2622
2016-09-19,57083.0,3.2732
2016-09-20,57356.0,3.2589
2016-09-21,57736.0,3.2071
2016-09-22,58408.0,3.2208
2016-09-23,58992.0,3.245
2016-09-26,58697.0,3.2401
2016-09-27,58066.0,3.2346
2016-09-28,58383.0,3.2167
2016-09-29,59346.0,3.2595
2016-09-30,58350.0,3.2603
2016-10-03,58370.0,3.2105
2016-10-04,59461.0,3.2578
2016-10-05,59340.0,3.2202
2016-10-06,60254.0,3.2298
2016-10-07,60645.0,3.2204
2016-10-10,61130.0,3.2065
2016-10-11,61668.0,3.1953
2016-10-13,61020.0,3.178
2016-10-14,61120.0,3.2051
2016-10-17,61768.0,3.2022
2016-10-18,62701.0,3.1888
2016-10-19,63784.0,3.1697
2016-10-20,63495.0,3.1433
2016-10-21,63838.0,3.1511
2016-10-24,64141.0,3.1246
2016-10-25,64059.0,3.1151
2016-10-26,63860.0,3.1409
2016-10-27,63827.0,3.1701
2016-10-28,64251.0,3.2065
2016-10-31,64312.0,3.1893
2016-11-01,64922.0,3.2367
2016-11-03,63325.0,3.2425
2016-11-04,61749.0,3.2337
2016-11-07,61601.0,3.202
2016-11-08,64052.0,3.1695
2016-11-09,64157.0,3.2172
2016-11-10,63261.0,3.3864
2016-11-11,61199.0,3.3915
2016-11-14,59183.0,3.4331
2016-11-16,59658.0,3.42
2016-11-17,60763.0,3.4193
2016-11-18,59770.0,3.3835
2016-11-21,59963.0,3.3525
2016-11-22,61072.0,3.355
2016-11-23,61956.0,3.3945
2016-11-24,61999.0,3.3915
2016-11-25,61394.0,3.4223
2016-11-28,61559.0,3.3859
2016-11-29,62859.0,3.399
2016-11-30,60994.0,3.3842
2016-12-01,61906.0,3.4718
2016-12-02,59499.0,3.4755
2016-12-05,60322.0,3.4215
2016-12-06,59828.0,3.408
2016-12-07,61111.0,3.383
2016-12-08,61430.0,3.3755
2016-12-09,60688.0,3.3785
2016-12-12,60517.0,3.3388
2016-12-13,59178.0,3.3355
2016-12-14,59280.0,3.3705
2016-12-15,58214.0,3.3695
2016-12-16,58398.0,3.392
2016-12-19,58390.0,3.365
2016-12-20,57116.0,3.3547
2016-12-21,57583.0,3.327
2016-12-22,57646.0,3.2875
2016-12-23,57255.0,3.271
2016-12-26,57941.0,3.277
2016-12-27,58627.0,3.2712
2016-12-28,58688.0,3.2845
2016-12-29,59782.0,3.2547
2017-01-02,60227.0,3.2857
2017-01-03,59631.0,3.2652
2017-01-04,61811.0,3.2163
2017-01-05,61594.0,3.199
2017-01-06,62072.0,3.2241
2017-01-09,61680.0,3.1969
2017-01-10,61710.0,3.1961
2017-01-11,62134.0,3.1975
2017-01-12,62448.0,3.1881
2017-01-13,63940.0,3.2213
2017-01-16,63652.0,3.2418
2017-01-17,63827.0,3.2115
2017-01-18,64360.0,3.2309
2017-01-19,64145.0,3.1965
2017-01-20,63951.0,3.169
2017-01-23,64519.0,3.1633
2017-01-24,65752.0,3.1702
2017-01-26,65842.0,3.178
2017-01-27,66195.0,3.141
2017-01-30,66025.0,3.127
2017-01-31,64310.0,3.1509
2017-02-01,64687.0,3.1295
2017-02-02,64835.0,3.124
2017-02-03,64579.0,3.1177
2017-02-06,64957.0,3.116
2017-02-07,64022.0,3.1205
2017-02-08,64200.0,3.1175
2017-02-09,64850.0,3.1301
2017-02-10,64965.0,3.1158
2017-02-13,66125.0,3.1116
2017-02-14,66971.0,3.085
2017-02-15,66712.0,3.0575
